sample,avg_log_fold_change
C14orf132,-1.3119008771929828
ZNF165,0.606778947368421
LPCAT4,-0.8037552631578947
LPCAT2,-1.2822473684210531
LPCAT3,0.24807719298245617
LPCAT1,0.9543675438596494
SPNS1,0.5166657894736844
KRT20,0.01938245614035087
MID1IP1,0.02702894736842098
TAS2R42,-0.00014298245614033416
PIGA,0.028358771929824528
PIGB,-0.08233421052631582
PIGC,0.5500087719298243
PIGF,0.22696140350877184
CALCRL,-0.3684087719298244
PIGH,0.02352543859649121
TBC1D3,-0.1065192982456141
MGC70857,0.3056456140350878
PIGK,-0.1903929824561403
PIGL,-0.5691324561403509
PIGM,0.8112447368421046
PIGN,0.24310877192982486
PIGO,0.5180298245614036
PIGP,-0.14787280701754388
C20orf185,-0.017152631578947367
C20orf186,0.01251666666666668
PIGS,-0.01862982456140355
ILKAP,0.07535789473684217
PIGU,0.7988666666666667
PIGV,-0.19076052631578927
PIGW,0.5350140350877193
PIGX,0.7596657894736842
PIGY,-0.29589473684210527
PIGZ,-0.8758175438596488
KRT25,-0.08637017543859649
TMEM80,-0.4996385964912282
NDFIP2,0.023492982456140402
ELAC1,-0.9223008771929824
ANKLE1,-0.3127236842105262
OR52R1,-0.01495
OR10A7,-0.000510526315789474
ALPP,0.17885789473684213
RHPN1,1.9059666666666668
INPPL1,0.2816903508771929
OLR1,2.607943859649123
RHPN2,0.5441403508771935
SRRM1,-0.12217456140350882
ITGAD,0.4799236842105263
MGST2,-0.20488421052631592
SRRM2,-0.16469385964912275
RAET1L,0.4729701754385965
SRRM4,-0.20081315789473686
ITGAE,-0.13451929824561404
PDK1,-0.13393245614035085
SEPX1,0.6509535087719298
PDK3,0.6465263157894736
PDK2,-0.8010403508771927
EBP,0.8317780701754387
PDK4,-3.6782736842105255
SUN3,0.01596754385964912
LNPEP,-0.1695622807017544
MYO5C,-0.06262192982456141
ALPI,0.11452631578947367
ZNF292,-0.33837456140350874
SEC61A1,0.5532657894736841
SEC61A2,0.7150728070175438
ALPL,-2.034335087719298
PTGS2,-2.735117543859649
PECR,-0.860963157894737
DDHD2,-0.43515701754385966
TBC1D5,-0.5122456140350876
NAPRT1,0.31284385964912265
MGST3,-0.17341052631578963
ZYG11A,1.429965789473684
ORC2L,0.10842017543859646
RAB9BP1,-0.0010587719298245611
OGFRL1,-0.9311114035087722
PUF60,0.5185114035087718
SV2B,-2.227351754385965
ZFAND1,-0.31861052631578923
MYO5B,1.0725605263157896
TMEM82,0.35671403508771926
PECI,-0.4490061403508772
OR11G2,-0.011316666666666668
PPID,0.19303771929824545
PLVAP,-0.6000350877192983
SLC39A13,0.09124122807017554
SLC39A10,0.35219385964912286
SLC39A11,1.4222885964912277
LOC96610,-0.42642368421052645
SLC39A14,-0.18093771929824554
SCN2B,-3.3657385964912274
CEP120,-0.5085473684210525
MTMR10,-1.0280614035087725
EIF1AX,-0.18794999999999998
EIF1AY,0.03838070175438596
NTRK2,-4.022620175438598
NTRK3,-2.847276315789474
ARHGAP23,-0.9838798245614037
ARHGAP22,0.03804561403508782
ARHGAP21,-0.8610929824561405
ARHGAP20,-3.113507894736841
ARHGAP27,-0.15519035087719296
ARHGAP26,-1.2964228070175445
ARHGAP25,-0.8300438596491224
ARHGAP24,-1.2943570175438601
NARFL,0.573338596491228
ARHGAP29,-0.7424175438596491
ARHGAP28,-0.822895614035088
NFKBIL2,1.7376105263157895
LOC150197,0.015813157894736817
PCGF1,0.22341666666666674
SYDE1,-0.7744359649122806
DDIT3,-0.22877456140350885
DDIT4,0.31278947368421056
NFKBIL1,-0.1309745614035088
SLCO4C1,-0.4939912280701753
RXFP3,0.5491447368421053
COL19A1,-0.35785087719298253
NKRF,0.23488421052631575
PCGF2,0.5873122807017546
TMEM84,-0.46299385964912276
SMAD2,-0.2085824561403508
MYSM1,-0.2355026315789474
ATG2A,-0.06762368421052627
LOC162632,-1.122992105263158
ATG2B,-0.41140877192982467
PPPDE1,0.5263280701754385
PPPDE2,0.25323947368421057
BMP7,-0.8951868421052632
C1orf38,-0.13165701754385967
BMP5,-3.770086842105262
BMP4,-1.023075438596491
BMP3,-3.3007289473684214
BMP2,-2.699871929824561
BMP1,0.3682912280701755
GPR4,-0.11509649122807014
C1orf31,0.9645412280701756
RLIM,0.2311561403508771
OR5R1,0.0037157894736842105
PCGF6,-0.18334298245614034
C1orf35,0.7224535087719299
SSFA2,-0.24996403508771922
FEM1C,0.0034850877192982572
TERF2,-0.18575263157894734
TERF1,0.20002719298245622
ASF1B,2.9265175438596485
LOC344595,-0.4239622807017543
GOLGA8E,-0.024613157894736844
NDUFAF1,-0.009072807017543774
GOLGA8G,-0.969969298245614
FEM1A,-0.010477192982456232
GOLGA8A,-1.8589614035087718
GOLGA8C,-1.2936561403508768
GOLGA8B,-1.7556535087719298
MARCH11,0.005368421052631595
MARCH10,1.0516210526315788
LOC100125556,0.5187745614035086
CT45A1,0.18698070175438594
PTOV1,0.3996657894736845
CT45A3,0.08289912280701754
CT45A2,0.0003429824561403506
CT45A5,0.11485175438596491
CT45A4,0.007268421052631579
RASSF7,1.2876289473684204
CT45A6,0.054089473684210534
LPPR5,1.734367543859649
LPPR4,-1.053865789473684
LPPR3,0.5192149122807019
LPPR2,0.6469228070175433
HBII-52-27,0.0
PMS2L4,-0.4384684210526315
SPRY2,-2.7761491228070163
RSAD2,1.2011921052631582
RSAD1,-0.007995614035087674
ATP5C1,0.36306929824561407
NFS1,0.32156666666666683
CHD3,-0.024335964912280843
CHD2,-0.39896052631578965
CHD5,-0.3361973684210526
CHD4,0.44053684210526306
CHD7,0.21174385964912276
CHD6,-0.06234912280701752
CHD9,-0.8474877192982454
CHD8,0.11973771929824564
SGCA,-1.7405254385964914
LOC121838,-2.0739833333333335
CAP1,0.35229999999999995
CAP2,-0.348043859649123
LOC283050,-0.8431903508771931
NPC2,-0.20894649122807027
NPC1,-0.1911789473684209
SKIV2L,0.34010964912280695
SNORD11,0.0
TNFSF12-TNFSF13,-0.7127114035087719
C3orf59,-0.4712508771929825
C3orf58,-1.0492043859649125
PRKCB,-0.48519649122807035
RAB3GAP2,0.2991526315789474
IL4R,-0.6153201754385965
BHLHA15,0.4759736842105264
PIKFYVE,-0.5631289473684212
C3orf51,0.019026315789473683
C3orf50,-1.2817377192982462
C3orf52,1.4243175438596498
C3orf55,-2.873051754385964
C3orf54,-0.9898789473684213
C3orf57,0.8523526315789471
CAPS,1.4924114035087719
DYNC1LI1,0.358575438596491
DYNC1LI2,-0.5406078947368417
TRPC1,-1.385675438596491
EFHC2,0.159559649122807
EFHC1,-0.3414605263157898
CAPG,0.8150438596491226
TPRKB,0.34259035087719314
ETHE1,0.09995087719298242
PRDM16,-1.9196043859649121
ABCG1,0.6780421052631581
ABCG2,-1.6144385964912282
PLSCR5,-0.032888596491228064
ABCG4,0.013226315789473678
ABCG5,-0.22560701754385964
PRDM10,-0.08453157894736842
PLSCR1,-0.0912649122807018
ABCG8,-0.6926359649122805
MPO,-1.200629824561403
HNF4G,-0.15719298245614036
AVP,-0.1452719298245614
ELP2,0.27477017543859644
PRKCZ,1.0997771929824567
SPC25,3.1514824561403496
TARS2,0.8682649122807016
POLRMT,0.1378771929824561
MS4A6E,-0.5552964912280701
MPZ,-2.254982456140351
SRBD1,0.07118157894736844
SGSM2,-0.7799438596491224
MCPH1,-0.383838596491228
GRPEL1,0.1614780701754385
GRPEL2,0.4280473684210527
PLRG1,-0.20746403508771935
SGSM1,-1.5402210526315792
SF3B14,0.37291403508771936
SLC36A2,-1.1786271929824566
KRIT1,-0.16502017543859657
LRRC27,0.028968421052631574
ASPHD1,0.7143140350877194
TRPC7,0.021006140350877195
GADL1,-0.7401956140350877
KRTAP5-10,0.2521447368421052
HLX,-0.4872903508771929
QRSL1,0.0964070175438596
VOPP1,0.8294149122807015
FCER1G,0.41649122807017536
AKR1B10,-0.2292701754385964
BTG3,-0.4994017543859651
BTG2,-0.849925438596491
AKR1B15,-1.5907008771929825
FAHD1,0.5992596491228069
ZNF592,-0.33033947368421057
SLA2,0.25457631578947365
SNORA67,-0.1388078947368421
C4orf36,-0.46624035087719296
C4orf37,-0.1055421052631579
C4orf34,0.513801754385965
C4orf35,-0.0424780701754386
C4orf32,-0.624811403508772
C4orf33,0.003376315789473661
C4orf31,-1.7569903508771934
SRD5A3,0.9299614035087723
SRD5A2,1.133694736842106
SRD5A1,0.6765780701754385
ZFP1,-0.1516710526315791
C4orf38,-1.2320263157894735
C4orf39,-1.2744999999999997
HELLS,2.0161850877192977
ZCCHC3,-0.2255526315789473
FAM49A,-1.5665377192982457
FAM49B,0.817517543859649
PDILT,0.03416491228070175
SNORD12,0.0
SLC6A20,0.15636929824561394
ZFP36L2,-1.2899596491228065
GGA1,0.10570175438596495
C10orf99,0.07055526315789476
GGA3,-0.14098157894736846
GGA2,-0.0774543859649123
C15orf48,2.144664912280702
ZNF510,-0.34742456140350897
C10orf90,-4.131023684210526
C10orf91,0.5444368421052634
C10orf93,0.07965614035087723
C15orf40,-0.48809122807017524
C15orf41,-0.42220350877193
C10orf96,-0.0007175438596491221
C15orf43,-0.40862631578947367
SLC12A6,-0.8386043859649122
FHOD1,-0.1526701754385965
FHOD3,-1.6309201754385956
ADH7,-0.4948175438596492
ADH6,-0.8950763157894739
ADH5,-0.8908789473684207
ADH4,-3.2307052631578936
C4orf6,0.269074561403509
C4orf7,-3.3175500000000016
PKD1,-0.8562894736842107
NRL,-0.04757368421052628
GJC2,-1.244554385964912
C4orf3,-0.515185087719298
GJC1,0.06077719298245615
ZNF138,0.5140552631578948
PFKFB1,-3.5494771929824562
PRKACG,-0.01490175438596491
SPRYD3,-0.2122157894736842
PRKACA,-0.06553070175438601
ERICH1,-0.7104789473684211
NUAK2,1.9856833333333335
PRKACB,-0.04897719298245618
PSMB7,0.21945614035087727
PSMB6,0.13602368421052616
PSMB5,0.5449333333333334
C14orf119,0.28102105263157895
PSMB3,0.7150026315789473
PSMB2,0.44495263157894727
PSMB1,0.13984649122807
LOC100128842,-0.1527947368421052
C20orf79,0.0027903508771929823
TNFSF10,-0.22062456140350878
PFKFB2,0.47761228070175454
LMBR1L,-0.28905087719298256
HDHD3,-0.03224298245614028
HDHD2,-0.16253859649122815
C20orf71,0.0
C20orf70,0.1621754385964912
LRRC23,0.31667894736842106
C20orf72,0.15273596491228086
PFKFB4,1.1891307017543862
PNMA1,-0.22886929824561408
PPAPDC1A,5.123388596491228
TDGF1,-1.1203570175438595
KLK1,-0.9800973684210529
TDGF3,-0.5214701754385965
LOH3CR2A,-1.264463157894737
LOC339788,0.0745280701754386
RMI1,1.1535473684210524
CORO6,-0.6902157894736842
CORO7,0.5726070175438596
SNORD21,0.0
SNORD20,0.0
SNORD23,0.0
KLHDC5,0.011775438596491201
SNORD25,0.0
KCNK9,0.7880754385964913
SFRS9,0.5630000000000001
LOC285456,-0.22729736842105272
KCNK4,-0.41387982456140343
KCNK5,-0.30945877192982446
BDNFOS,-0.7785245614035088
KCNK7,-0.9134114035087718
FAM155B,1.0334728070175443
CRY1,-0.009218421052631591
CRY2,-1.2269324561403512
FAM155A,0.6728140350877192
C9orf144,-0.2743578947368421
SULT2A1,0.01071842105263158
C9orf140,2.0500570175438595
C9orf142,0.7542789473684212
GLTP,-0.08765
NACC2,-0.4645921052631577
ACOT11,0.2742429824561405
ACOT12,-0.043047368421052626
ACOT13,0.1468307017543859
VPS13A,-0.48525964912280695
LOC100128788,0.9088771929824562
VPS13C,-0.6178754385964915
VPS13B,0.16810614035087723
BEX5,-0.9026192982456138
BEX4,-0.38909298245614016
BEX2,-0.5969771929824561
BEX1,-0.9351043859649125
UBAP2,0.29224912280701765
TXLNG,-0.22297894736842114
NUP160,0.023829824561403475
ELTD1,-1.4074429824561405
N4BP3,1.4856728070175447
CRYM,-0.19266578947368435
TMEM163,-0.9200175438596486
TMEM165,0.6598754385964911
SULT1A3,-0.47463859649122786
ME2,0.2445359649122808
EVI2A,0.5613736842105262
SERPINA5,-0.9247508771929824
EVI2B,0.24224210526315815
FOXN1,0.2433868421052633
FOXN2,-0.8410535087719302
FOXN3,-1.369259649122808
SUGT1P1,-1.1256307017543856
FAM27A,-0.40915438596491227
NICN1,-0.7581894736842109
WDR1,0.2771587719298246
UGT1A5,0.06704561403508771
COL14A1,-2.0152517543859645
ZNF799,0.1714192982456141
GRIN2B,-1.9656736842105267
GRIN2C,-0.02858421052631575
GNA14,-0.24462982456140356
GNA15,0.010392105263157906
GNA12,-0.108017543859649
GNA13,0.3189666666666665
GRIN2D,1.6920736842105264
GNA11,-0.36218070175438594
NOL9,-0.19365175438596494
PRKAR1A,-0.2384298245614035
IFFO1,-0.7526447368421055
ZFP64,0.47828508771929795
IFFO2,-1.7503368421052634
PRKAR1B,-0.6642149122807017
MFGE8,-1.5545307017543863
SH2B1,-0.42198333333333315
KLK5,-3.3126736842105258
IL6ST,-0.38726140350877225
SBF1,-0.5645307017543858
SBF2,-0.7487394736842103
SERPINA7,-0.014581578947368418
PCNT,0.05439912280701765
SAR1A,-0.11983508771929814
DBN1,0.24931140350877196
SAR1B,0.6047929824561398
TPPP,-2.1764728070175443
ADD2,-0.9436096491228065
SNORD127,0.0
OGDH,-0.19366315789473681
SIN3A,0.06113333333333334
ADD1,-0.5183535087719298
CDC73,0.3483438596491228
C11orf35,0.6513754385964912
C11orf34,-0.3348842105263158
C11orf36,0.022642982456140354
C11orf31,0.585709649122807
C11orf30,0.07913421052631582
R3HDM1,0.4751710526315786
OLIG3,0.0158
SEMG1,-0.013691228070175438
UPP1,-0.00606315789473686
SEMG2,0.055485964912280694
LOC284276,-1.4288289473684208
ZNF418,-0.05586228070175439
EN2,-0.6861394736842109
LOC100134713,0.5849482456140352
LMBRD2,0.2894859649122809
ANKRD20B,-0.6481859649122804
OLIG1,0.27869824561403495
ZFP62,0.3694070175438597
RPL13AP20,-0.3940078947368425
DAZL,0.3732543859649123
DAZ3,0.0
DAZ2,0.0
DAZ1,0.0
TAS2R19,-0.24908771929824555
DAZ4,0.0
SRFBP1,0.01788684210526316
TAS2R16,0.004363157894736842
TAS2R10,-0.5471166666666666
BCAT2,0.44823684210526304
BCAT1,0.6029973684210526
LOC283267,-0.44883421052631595
NEUROG3,0.04478684210526316
MACROD2,-0.8424850877192983
MACROD1,0.17765614035087723
NEUROG2,-2.8610964912280714
MYH7B,-2.0142245614035095
GBA2,-0.3088271929824563
AKAP4,-0.04420701754385965
AKAP5,1.2621192982456138
AKAP6,-1.9905640350877198
AKAP7,-1.1185526315789474
DBNL,0.13949298245614047
AKAP1,-0.6640368421052631
AKAP2,-1.6143280701754386
AKAP3,-1.0958438596491233
ORC1L,2.15478947368421
C1orf135,1.850155263157894
PIPOX,0.30559298245614025
AKAP8,-0.03473596491228068
AKAP9,0.13608333333333336
EIF2A,-0.19656666666666658
ZNF416,-0.12254649122807006
PPIP5K1,-0.21235438596491232
CYP26A1,-0.054894736842105316
CCDC117,0.4629701754385961
PSTK,-0.173851754385965
SNORD124,0.0
WSCD1,-2.098341228070175
TUBE1,-0.8239228070175437
PHPT1,0.3759877192982456
SMC1A,0.41035087719298263
RLF,-0.2957394736842105
NFU1,-0.3951219298245614
TMEM170B,-1.2366491228070173
RRP1B,0.22320087719298248
NOVA2,-0.8188701754385966
NOVA1,-2.6248061403508753
LOC255167,-0.7436666666666668
KLHL34,0.0724078947368421
HSP90B1,0.34989824561403515
MCF2L,-0.16392456140350875
SMC1B,1.2437087719298252
KRR1,0.10511052631578954
TMEM132E,0.5155473684210526
FAM64A,2.7957631578947355
TMEM132A,1.730491228070176
LOC100130015,-1.13181403508772
PEG10,-0.6692973684210526
SPATA16,0.06739385964912281
OVGP1,0.11692807017543864
STRN,0.07259999999999997
TAS1R3,1.0180929824561402
TTTY17A,0.0
CETN3,0.05295614035087714
CETN2,0.5394350877192984
CETN1,0.04236754385964912
CCL28,-3.039007017543859
SNORD115-5,0.0
FAM92A1,-0.8303850877192983
DIO1,2.1514956140350874
DIO2,0.8837964912280702
DIO3,-1.5832719298245617
CCL21,-3.6529096491228077
CCL20,1.0744333333333331
CCL23,-1.849431578947368
CCL22,0.2203157894736842
CCL25,0.33843947368421057
CCL24,-1.201234210526316
CCL27,-0.09497807017543854
CCL26,0.24071666666666672
ALPK1,-0.39125175438596504
SLC23A1,1.4004140350877194
ALPK3,-1.2151982456140349
ALPK2,0.8231780701754386
TRIOBP,-0.7656412280701753
C8orf48,-0.5796614035087719
C8orf47,-1.7729921052631572
C8orf46,-0.9281377192982463
C8orf45,-0.07390614035087716
C8orf44,-0.1819535087719298
PHRF1,-0.008809649122806969
C8orf42,-1.2418122807017544
C8orf41,0.17100614035087722
C8orf40,-0.12745964912280694
CDC45,3.2756368421052624
CUX2,-1.5969359649122807
SNORA14A,0.019870175438596493
FAM70A,-2.503073684210527
SNORD80,0.0
FAM70B,-0.36383421052631565
BRF2,0.24939824561403506
UBE2L6,0.8462157894736846
BRF1,0.20161140350877188
FSIP1,1.7357587719298253
DNAJC8,-0.14208421052631576
DNAJC9,0.7141850877192985
MB,1.7793894736842104
DNAJC4,0.0339236842105264
DNAJC5,0.19030614035087717
DNAJC6,0.21297017543859648
DNAJC7,0.25406052631578957
DNAJC1,1.0672333333333335
DNAJC2,0.42941578947368425
DNAJC3,0.13378421052631567
CYP4F12,-2.427196491228072
ZNF701,0.3442614035087719
NTRK1,-0.16231052631578946
GOSR2,-0.017682456140350834
SLC18A2,0.07571929824561403
PTPRVP,-0.5713070175438597
GOSR1,0.08958771929824569
SLCO6A1,0.02107631578947368
RRP15,0.23907017543859657
CCDC97,0.1615342105263158
RALBP1,-0.080480701754386
NRN1,-2.3535061403508766
TMEM179,0.09879385964912284
MAP3K6,-0.6760236842105263
TRIM49,0.05462807017543859
SSB,0.06051666666666666
RAP1B,-0.09078157894736842
RAP1A,-0.1667438596491228
PPP1R8,0.04160614035087716
ZNF831,-0.713836842105263
TRIM46,1.2059605263157895
ZNF833,-0.8577868421052635
SNORA68,0.03957719298245614
MAP3K4,-0.4649631578947369
ZNF837,0.26161666666666655
TRIM47,0.03516491228070175
NCRNA00219,-1.0976307017543856
SNORA65,-0.011059649122807018
SNORA66,-0.005091228070175439
SLC23A2,-0.866833333333333
LOC643677,0.3169491228070177
SNORA61,-0.06218245614035085
SNORA62,-0.0015087719298245651
IPO11,-0.11366140350877184
MTNR1A,-0.14989649122807022
ZNF410,0.19243157894736834
FAM91A1,0.6951692982456139
MTCP1NB,-0.1540982456140351
HPYR1,0.25764298245614026
TPSG1,0.6044043859649122
TRIM43,0.026799999999999997
ATOH7,-0.5288149122807018
ACAT1,-0.699928070175438
ACAT2,0.5030640350877192
ZNF573,-0.31480175438596497
ATOH1,0.008878947368421052
RNF152,0.24159385964912267
CD200R1,-0.9968842105263159
LIMD1,0.28436315789473693
RNF151,0.0540894736842105
RNF157,-1.9280894736842102
ATOH8,-3.9475701754385937
PMEPA1,0.30821491228070186
PEX1,0.08388157894736838
TMEM177,0.48679035087719275
MARVELD3,1.0952377192982452
CTF1,-1.4884587719298246
MECP2,-0.5359850877192979
PEX3,-0.27540087719298245
PCDHGA5,-1.4102561403508773
LDLR,-0.38620614035087697
PEX2,0.15339210526315777
IFITM4P,-0.185328947368421
TRPV4,-0.5018140350877193
RARRES2,-1.6313675438596498
TRIM8,-0.30991403508771936
TSPY3,0.0
LOC643719,-1.7470280701754382
TSPY1,0.0
OR8S1,-0.06740438596491229
IL2RA,0.4126035087719298
IL2RB,0.21457192982456133
TRPV6,-1.0160763157894737
RAB33A,0.5889166666666668
PEX7,0.20218859649122825
TAS2R8,-0.005093859649122813
IL2RG,0.26805877192982447
CP110,0.27332105263157924
NUP210,1.9739921052631577
SLC17A6,-0.011734210526315793
SLC17A7,-3.150200877192982
SLC17A1,0.03593684210526315
SLC17A2,-0.009030701754385966
SLC17A3,-0.09059035087719297
MDH1B,0.20432017543859635
C16orf58,0.5123859649122806
C16orf59,2.464594736842105
SETDB2,-0.6174570175438595
RARRES3,0.811936842105263
C16orf52,-0.35259298245614035
CDK5RAP3,0.02496842105263162
CDK5RAP1,0.2546938596491227
C16orf57,0.02772017543859646
C16orf54,-0.870077192982456
C16orf55,0.549169298245614
NUDT16L1,0.949826315789474
KIAA0319L,0.3247543859649122
MYF5,-0.051050877192982465
ITCH,-0.01804561403508767
ZNF207,0.24712631578947358
CCDC144B,-1.1015078947368422
CCDC144C,-0.27026578947368424
CHMP4B,0.46630350877193
CCDC144A,-0.9694438596491228
BAX,0.7880763157894736
TSPY2,0.0
BAD,0.1570807017543859
IARS,0.4756219298245613
BHMT2,-2.7325684210526315
PRKCDBP,-0.6744877192982455
COBLL1,-0.9477991228070176
SLC37A2,0.6314149122807021
OR52L1,-0.01129561403508772
CDK18,-0.03797719298245612
CDK19,0.032563157894736745
GFI1B,0.08996228070175437
MYOD1,0.02554035087719298
PMPCA,0.1962570175438596
TOB2,-0.38237105263157883
CDK12,0.3865280701754386
CDK13,0.13329473684210538
CDK10,-0.52264649122807
SRRT,0.43377280701754384
CDK16,0.4988166666666667
CDK17,0.04412719298245619
CDK14,-0.2835429824561403
CDK15,-0.35201929824561384
GPR126,-0.8281333333333334
LOC283856,-0.992555263157895
GPR124,-1.513069298245614
GPR125,-1.0122649122807017
GZF1,0.24911666666666663
GPR123,-0.6279684210526316
GPR120,-1.5269596491228072
SNORA74A,0.015546491228070171
ATP6V1B1,-0.9847385964912281
ATP6V1B2,0.1912798245614036
AASDH,-0.3258175438596492
PIP5KL1,0.05382719298245624
GPR128,0.02805877192982455
LOC723972,0.3409798245614035
MTA3,0.4303070175438597
SNORD56B,0.0
VIPAR,-0.014069298245614046
STL,-1.3343412280701754
KCNAB1,-1.9012561403508765
ZNF304,-0.018165789473684243
BFSP2,0.7754666666666667
ZNF302,-0.04268947368421058
BFSP1,0.09857017543859645
P2RY8,0.09129912280701755
TP53TG5,0.13025175438596495
KCNAB3,-0.4596499999999999
STS,-0.9306245614035091
MMP25,0.2371026315789473
MMP24,-0.704497368421053
MMP27,-2.2374315789473673
KCNAB2,0.17071842105263144
MMP21,-0.2831385964912281
MMP20,-0.5358859649122807
MTERFD1,0.5755394736842103
HOXB13,2.8240236842105277
ZC3H13,-0.3367096491228072
RPL15,-0.5372728070175438
TFG,0.6361175438596489
HVCN1,-0.330121052631579
FBXO17,-1.3828017543859654
TOMM34,0.617719298245614
PIH1D1,0.15634385964912276
RND1,1.3834166666666665
RND2,-0.9199359649122806
RND3,-1.8192052631578954
NCL,0.18769649122807006
SPATA24,-0.24018333333333325
CTNNBIP1,-0.33352280701754394
PPP3CA,-0.4572280701754385
PPP3CB,-0.46245701754385937
PPP3CC,-0.5816017543859651
SNORD78,0.0
ZNF821,-0.03576140350877185
LIF,-1.2846605263157895
KIAA1549,0.3813614035087718
KIAA1012,-0.12173157894736833
?|100133144,-0.0063201754385964395
NCF1,0.3172780701754386
KIAA1543,1.539557894736842
LRRC41,0.09296578947368431
LRRC40,0.03379298245614025
LRRC43,-0.3625894736842105
LRRC42,0.4720859649122805
LRRC45,0.9395982456140352
MMP23B,-0.9683859649122806
LRRC47,-0.03257894736842104
HDAC10,0.21016052631578938
LRRC49,-0.3432298245614035
LRRC48,-0.309751754385965
GPATCH4,0.5574947368421053
PRR21,-0.03624912280701754
B3GNT4,1.0322385964912275
B3GNT5,-1.3476728070175448
B3GNT6,0.08588245614035088
B3GNT7,-0.22382807017543846
FNDC8,-0.3813956140350878
B3GNT1,-0.5426140350877195
B3GNT2,0.04205263157894739
B3GNT3,-1.4586833333333336
FNDC4,-1.697663157894736
FNDC5,-1.2126254385964907
FNDC7,-0.1217464912280702
B3GNT8,-0.05317017543859652
B3GNT9,0.24713684210526318
ADRA2B,-1.6430043859649124
ADRA2C,-1.1244868421052632
MRPL46,-0.22921228070175412
SEC63,0.0936947368421053
PWWP2B,0.3908447368421051
PWWP2A,0.0788894736842105
FGFR1,-1.372845614035088
STAT4,-1.084771052631579
PCYT1A,0.06424736842105257
PBRM1,-0.22443771929824574
DAAM1,-0.3176192982456142
DAAM2,-1.7463315789473686
HLA-DRB1,0.24545701754385973
HLA-DRB6,0.22947280701754375
XAF1,-0.11499649122807015
PWP2,0.3346719298245614
HLA-DRB5,0.12728070175438616
CCDC152,-1.75771052631579
CCDC153,0.6131499999999998
CCDC150,0.8513149122807017
CCDC151,1.0685499999999997
