,avg_delta_beta
CTD-2017D11.1,-0.003007880434782609
MED23,-0.003008084239130432
RP11-723O4.6,-0.003009510869565205
POC1B-GALNT4,-0.003011582880434783
NNAT,-0.0030128549245785168
TERF1,-0.003013164251207729
TADA1,-0.003013383152173911
KCTD7,-0.0030134159002229636
ZNF317,-0.0030153069756330684
BSPRY,-0.003015489130434781
ZNF683,-0.0030157004830917915
WDR76,-0.0030184387351778687
KDM3A,-0.0030199792960662474
SMURF2P1,-0.0030256793478260864
ZNF605,-0.0030261257763975007
BLVRA,-0.0030268222506393888
C1orf56,-0.0030296195652173992
RP11-5O17.1,-0.003033786231884058
SLC35B1,-0.0030351581027667977
CHCHD4,-0.003038636363636362
STRN3,-0.0030411086956521737
RP11-1E1.2,-0.003043586956521746
RP11-598F7.4,-0.0030479619565217542
LINS,-0.003049424552429668
COL13A1,-0.003049468018394658
LARS,-0.003052717391304349
ZC3H6,-0.003053423913043477
RP11-375A5.1,-0.003059782608695652
AC013472.3,-0.003062137681159439
ZNRF2P1,-0.0030629528985507233
RP11-872D17.4,-0.0030634057971014486
RP11-296A18.5,-0.0030641304347826114
RP11-253M7.1,-0.0030648596014492763
SUPT3H,-0.0030688501144164855
CUL5,-0.003070066889632117
SZT2-AS1,-0.003074999999999997
AC007040.6,-0.003077884615384614
RP11-74H8.1,-0.0030779891304347773
C6orf211,-0.003081905370843986
ADAM18,-0.0030822463768115974
PDK1,-0.00308303689064559
GRB2,-0.0030858924834756
TCEA1P3,-0.0030907608695652186
RP11-486I11.2,-0.003091485507246378
RAB5B,-0.003091513377926416
CTC-332L22.1,-0.0030932065217391287
CTB-79E8.2,-0.003096195652173913
RP11-24C3.2,-0.0031029891304347828
HERPUD2,-0.0031032767607424416
ARPC5L,-0.003103804347826089
ARMC8,-0.0031048188405797183
FBXO8,-0.003105608695652174
RNU7-140P,-0.003105978260869579
MIR1238,-0.003105978260869579
TMEM126A,-0.0031091279644268792
SNORD42B,-0.0031109614769820964
SGMS1,-0.0031218342391304277
MIR3610,-0.00312304347826087
FN1,-0.003123724684132309
MBLAC2,-0.0031247886473429972
AC005237.4,-0.0031277717391304275
KB-1269D1.8,-0.003132608695652173
CTD-2210P24.6,-0.0031331521739130425
ST3GAL5-AS1,-0.003135815217391304
PHLDB2,-0.003139403512529456
SREK1,-0.0031403318077803184
VDAC1P8,-0.003144565217391307
RP1-20N2.8,-0.003144565217391307
KIFAP3,-0.0031472826086956563
RAB9BP1,-0.0031497282608695678
AC079145.4,-0.003151785714285718
USF1,-0.0031567495204603523
SORD,-0.0031567523056653486
UBQLN4,-0.0031569746376811586
RP4-604G5.3,-0.0031597826086956528
RLIMP2,-0.003160326086956522
IGHEP2,-0.003162771739130437
PADI2,-0.003164715719063546
NSA2,-0.0031654244306418247
MIR6125,-0.0031656521739130464
RC3H2,-0.003166440217391303
PCBP1-AS1,-0.003166925465838516
CLSTN1,-0.003168531543051997
GABRG3,-0.0031697032631889254
PFKM,-0.003172154385469599
NDUFB11,-0.0031741032608695674
CCDC58,-0.0031753493788819896
FRY-AS1,-0.0031769104084321508
RP11-286N22.14,-0.0031782608695652163
PIN4,-0.003179720496894414
SMAD4,-0.003180225752508359
FLJ21408,-0.0031807841614906896
RP11-619I22.1,-0.0031809782608695648
RP11-329B9.1,-0.003183016304347826
SPECC1,-0.003184200310559003
C9orf43,-0.003184239130434782
NANP,-0.0031843115942029013
HELB,-0.003184510869565216
CCDC132,-0.0031877090301003354
LST1,-0.0031885265700483147
PSMA2,-0.0031888854578392624
RP11-93I21.3,-0.0031891304347826093
RP1-167G20.2,-0.0031913043478260837
RTCA,-0.0031916213768116027
U52112.12,-0.00319184782608695
FHIT,-0.0031935575181159413
GEN1,-0.0031947463768115954
AC126763.1,-0.003195108695652172
MIR4689,-0.003195869565217374
ARPP19,-0.0031977693502149972
RP4-796I17.5,-0.0031983695652173906
AC099342.1,-0.003199456521739134
FPGT-TNNI3K,-0.0032013315217391176
AC012668.2,-0.00320204774844722
NUDT2,-0.0032045289855072477
AC004754.3,-0.00320546875000001
SLX4,-0.003205510869565225
MORN3,-0.003205615942028988
CCDC163P,-0.003211050724637679
CTD-2017C7.2,-0.0032142177795031067
LINC01006,-0.0032177996555000877
RP11-331F4.1,-0.0032209239130434825
RP13-650J16.1,-0.0032227272727272725
TPRG1,-0.0032239565217391354
RP11-439L18.2,-0.00322487922705314
STAG1,-0.0032249313186813204
POLR3G,-0.003226822250639384
DLG5,-0.0032271893527667933
AC024995.1,-0.003227355072463768
NOC3L,-0.003227490942028987
BDH2,-0.003227608695652164
HIPK1-AS1,-0.0032292599104859305
MSH4,-0.003231280193236704
MTO1,-0.0032315338164251198
RP11-162A12.2,-0.003231966403162056
PAWRP1,-0.003232608695652174
MIRLET7C,-0.0032341485507246417
AL353731.1,-0.003234782608695647
RP11-686O6.2,-0.003235688405797099
RP11-446E24.3,-0.003238586956521741
ZNF653,-0.0032389794685990345
TRAPPC10,-0.0032395833333333326
PIK3IP1-AS1,-0.0032407155797101487
RP11-338K13.1,-0.0032418478260869566
CTD-2555K7.2,-0.0032451932367149774
GHET1,-0.003245471014492754
RNY1,-0.003245471014492754
STAM,-0.0032487364130434765
SRP14,-0.0032498602484472036
RP11-384C4.7,-0.0032543478260869674
RP11-384C4.3,-0.0032543478260869674
SEC14L2,-0.0032570652173913063
AC079951.1,-0.003259239130434776
SNORA34,-0.003259239130434776
NPIPA1,-0.003262198067632858
NPIPA3,-0.003262198067632858
NDC80,-0.0032638793541825573
METTL4,-0.0032638793541825573
SNORA16B,-0.0032663043478260785
SMARCC1,-0.003267629076086961
MIR611,-0.0032678260869565203
FAM47E,-0.0032683423913043483
CTC-296K1.4,-0.003268478260869564
BASP1,-0.0032718028239195284
RP4-655C5.4,-0.0032773062987736952
TEX41,-0.0032780570652173927
FAM83H,-0.003279452341137127
APEX1,-0.003279736024844721
DHRS4L1,-0.0032806521739130413
LRRC37A12P,-0.003281159420289858
RP11-379F12.3,-0.003283661684782611
SPATA4,-0.0032838932806324105
MRPS6P2,-0.0032940217391304364
PSD3,-0.003297930618174663
PRKCSH,-0.0032982416879795483
SEL1L3,-0.003299673913043473
RP11-135A24.4,-0.003301222826086957
SCNN1G,-0.0033017210144927543
ANLN,-0.00330265345268542
PRR13,-0.0033028381642512066
ATXN7,-0.003302974231995971
RICTOR,-0.0033059316770186332
RP11-727M10.1,-0.0033059782608695644
RP11-499P20.2,-0.0033062499999999997
RP11-106M3.3,-0.0033092391304347935
RPS13P2,-0.0033092391304347982
UBE2E2,-0.003310221571906355
DUSP3,-0.0033108123569793994
DCAF16,-0.0033128881987577697
PCMTD1,-0.003315713091256567
ITPKC,-0.003316680602006686
IRF5,-0.0033168478260869523
B3GALT5,-0.003317973602484476
EPB41L4A,-0.0033181037910922596
IER3IP1,-0.0033194513457556933
TXNDC9,-0.0033326086956521708
UBE2D3,-0.0033326701558537937
PLAC8L1,-0.003332880434782608
RP11-118M9.3,-0.003332880434782608
PURG,-0.003333919944789514
AF127577.10,-0.003336413043478265
RBM26,-0.0033382905138339904
BZW2,-0.003340019762845855
RP11-382A20.5,-0.0033400635767022167
TRBC2,-0.0033401093737890505
SNORD48,-0.0033410387078658585
AL133410.1,-0.0033425724637681153
FAF2,-0.0033449577294686005
RP11-453D16.2,-0.0033472826086956503
RNA5SP468,-0.0033472826086956503
LINC01119,-0.0033477657004830894
PANK1,-0.0033519696646774648
C20orf141,-0.0033531702898550527
LSM12,-0.003353442028985508
RP11-511B23.4,-0.003357065217391299
C16orf13,-0.003365301003344489
FRS3,-0.0033658727621483447
MTHFR,-0.003367178638941401
RP11-460N20.3,-0.003368206521739131
FBXL19-AS1,-0.0033684103260869574
SCAND2P,-0.003369870923913046
PSMA3,-0.0033723814229249006
CEP350,-0.0033736231884057967
HEATR5B,-0.003377324016563145
AC002117.1,-0.0033793115942028972
C17orf100,-0.0033806625258799173
RP11-131N11.4,-0.0033808695652173897
AC108676.1,-0.003381521739130439
SLC17A5,-0.0033825181159420304
CTC-278L1.1,-0.003383695652173917
TRIM45,-0.0033862499999999965
RP11-276H19.1,-0.0033891304347826085
C19orf52,-0.0033892902813299256
PCF11,-0.0033932453416149065
PRSS23,-0.003397768878718535
MSRB3,-0.0034001823357801674
SH3GLB1,-0.003401591614906828
MYBPC2,-0.0034040172896008126
RP11-386B13.3,-0.0034061594202898626
KCNJ4,-0.003408361204013363
MDC1-AS1,-0.0034086956521739136
CTD-2530H12.2,-0.0034092391304347824
RNF215,-0.003412273550724641
SACM1L,-0.003412777158429334
VCP,-0.003413478260869567
TKT,-0.003417957871554414
RP11-989E6.1,-0.003418586956521744
HS6ST2,-0.0034260597826087018
PPP1R2P6,-0.003427355072463749
SULF2,-0.0034282036613272372
RP11-34P1.2,-0.0034282608695652174
FAM156A,-0.003428306159420279
WFS1,-0.0034323578595317765
AMFR,-0.003432397342995178
MIR1208,-0.0034344202898550853
HMGN4,-0.003434854539641939
RP11-299J3.8,-0.003440471014492756
RAB2B,-0.003442080745341613
AC074011.2,-0.003442527173913037
RP11-73M7.6,-0.0034428720735785977
SNORA25,-0.003443614130434772
CTD-2315E11.1,-0.0034437499999999998
SLC31A1,-0.0034448369565217405
MRPS10,-0.0034479347826086937
YWHAQP6,-0.003449094202898539
RP11-563J2.3,-0.0034505434782608744
HLA-DQB1-AS1,-0.0034559782608695622
IGSF8,-0.00345648291925466
RAD21-AS1,-0.0034570652173913055
GRAP2,-0.003457220496894404
PACRGL,-0.0034584079283887484
RP11-178C3.2,-0.0034588654891304334
RNFT1,-0.0034588654891304334
RP11-178C3.1,-0.0034588654891304334
GTF3C4,-0.0034610054347826084
DHTKD1,-0.0034614328063241086
C12orf73,-0.0034614969629156015
ARNT,-0.0034665760869565213
SCARNA22,-0.0034678442028985446
RP3-418C23.2,-0.0034714046822742458
PADI4,-0.003472949604743098
RBMXL1,-0.0034731187290970005
KLRG1,-0.003474254658385098
PHKA1P1,-0.003474592391304339
SNORD45A,-0.00348016304347826
DYNLT1,-0.0034813768115941994
RP5-1074L1.1,-0.0034833992094861683
CTB-147C22.9,-0.0034881623641304384
TTC3,-0.0035005085176709892
RP3-407E4.4,-0.003504891304347819
RIMKLBP2,-0.003504891304347824
PGAM1P5,-0.0035057676630434573
RP1-20B21.4,-0.0035092391304347857
TUSC3,-0.003510989010989003
CTA-276O3.4,-0.0035128623188405788
APTR,-0.003513419732441472
PRR19,-0.0035142310789049976
EIF4EBP2,-0.0035148680124223587
PPIG,-0.0035158653846153846
PEX6,-0.003518571428571429
RP11-294J22.7,-0.003519021739130437
ZMPSTE24,-0.003522360248447202
HPRT1,-0.0035263285024154517
RP11-78A19.3,-0.003532155797101448
MED8,-0.0035361024844720508
DEFB132,-0.003536231884057979
DDX60,-0.003538097826086961
TAS2R31,-0.0035396739130434795
QTRTD1,-0.0035408562166285283
ATP5G3,-0.00354159698996655
OGN,-0.0035434782608695587
ASPH,-0.0035491981687727878
RP11-180P8.3,-0.003549456521739132
FGFR3,-0.0035504787784679187
RP11-385F7.1,-0.0035513198757763996
ZBTB10,-0.003552585005574137
USP14,-0.00355285326086956
PARD3,-0.003558146925028427
AFTPH,-0.003558745059288539
SETP1,-0.003560326086956523
CASC20,-0.003561956521739131
CTD-2540L5.6,-0.003562065217391305
RP11-485G7.5,-0.003565111714975846
CTD-2013N17.6,-0.0035668478260869533
REV1,-0.0035675167224080333
C7orf55-LUC7L2,-0.0035676395367599625
STK16,-0.003567980072463763
RP11-155G15.3,-0.0035695652173913044
FBXO28,-0.0035714673913043483
C16orf90,-0.0035718749999999926
MARS2,-0.0035719481605351136
C2orf69,-0.0035734295595708644
EIF5B,-0.0035769293478260873
RP11-175B9.2,-0.003577038043478256
LUC7L2,-0.003579938819298091
RP11-736E3.1,-0.003580978260869564
WEE1,-0.0035810450038138803
SERPINI1,-0.003583035714285715
ARRDC3-AS1,-0.0035872257182812104
SLC16A12-AS1,-0.0035872282608695673
PGGT1B,-0.003589347826086957
TSPAN9,-0.0035924431965602783
SNHG15,-0.003593729096989966
RP11-629N8.3,-0.0035959239130434785
IFIH1,-0.0035980978260869542
SNORD67,-0.003606114130434787
MESTP3,-0.0036070652173913033
CTB-60B18.6,-0.003609202898550721
AC104698.2,-0.0036092391304347834
FO393419.1,-0.0036103260869565237
RP11-108B14.4,-0.003611956521739136
KCNE4,-0.0036158385093167595
CTD-2007H13.3,-0.003622282608695654
CWC27,-0.003625585533126301
CHST15,-0.0036289731457800345
RP11-271C24.2,-0.0036300543478260867
DDX18P5,-0.0036309782608695586
SCML1,-0.003634565217391296
ZNF460,-0.0036397903726708056
PDCL3,-0.0036454580745341643
C1QTNF9,-0.0036467995169082
C18orf8,-0.0036473731884057977
RP11-348N5.7,-0.0036521739130434745
RP1-92O14.6,-0.003652536231884061
RP11-81F13.2,-0.0036538043478260888
AL121988.1,-0.0036543478260869593
CTD-2260A17.2,-0.0036545869565217507
ADAM10,-0.0036575724637681255
RP11-326A19.4,-0.0036603260869565216
TNKS2,-0.0036608559782608735
ETF1,-0.0036614130434782606
C3orf38,-0.0036618727355072476
GTF2IRD1P1,-0.00366316425120773
CANT1,-0.0036631837307152908
RPL10A,-0.0036644021739130435
ERG,-0.0036655706521739207
SRGAP1,-0.00366733350586612
PNO1,-0.003670025083612043
KMT2E,-0.0036717197204968956
RP11-27M24.2,-0.0036717391304347826
CCNT2,-0.003675000000000007
AE000662.93,-0.003677989130434784
PRDX4,-0.0036802371541501985
PRKXP1,-0.0036840450310558913
SLC25A11,-0.003688168896321072
EXOSC5,-0.0036946195652173912
SEPT7,-0.0036960403726708072
NT5M,-0.0036963315217391278
LINC00272,-0.0036967391304347846
RP11-189E14.4,-0.0036968297101449216
RP1-154K9.2,-0.0036994565217391326
HIST2H2AC,-0.0036997442455242967
RP11-775D22.3,-0.0037030797101449305
SNRPCP2,-0.003704891304347832
RP11-216L13.18,-0.0037077132107023415
ATF4P4,-0.0037089673913043575
CDRT15,-0.003709394409937888
GIMAP6,-0.0037095108695652163
RP11-173P15.10,-0.0037116847826086964
CEP95,-0.0037141983695652163
RPL26,-0.003718330039525696
RP11-351I24.1,-0.0037202685421994877
GPHN,-0.0037224016943734005
ANAPC5,-0.00372432712215321
RP11-770E5.2,-0.00372540760869565
BLVRB,-0.0037259526049132027
CTC-428G20.6,-0.0037262959866220737
NUFIP1P,-0.0037268115942028996
RP1-166H1.2,-0.003731521739130433
C1QA,-0.003732518115942035
ANAPC11,-0.003738798309178746
RP11-329L6.2,-0.0037398757763975163
SNORA76C,-0.0037398757763975163
LRGUK,-0.003743387681159418
TP53BP2,-0.0037458333333333293
CDC42EP3,-0.0037460836120401394
GMNC,-0.0037466973244147197
MRPS27,-0.0037471989966555226
RP11-531H8.1,-0.0037483695652173825
SCARNA18,-0.0037493885869565253
UIMC1,-0.0037514261864166005
HJURP,-0.00375175395256917
MKLN1,-0.0037532259316770122
UBC,-0.003754736024844718
RP11-779P15.1,-0.0037548913043478254
SKIL,-0.0037550231777493666
ARIH2,-0.0037565936454849493
CCZ1,-0.003758469202898544
NDUFA10,-0.0037589070048309023
RNPC3,-0.0037598188405797077
RALGAPA1P,-0.0037608695652173885
UGGT2,-0.003762393568840583
RP11-343B5.1,-0.0037673913043478322
SIK3,-0.003767939705419031
HAUS6,-0.003767989130434781
PSPC1,-0.0037720652173913044
NDUFS1,-0.003773576604554867
XXbac-BPG308K3.5,-0.0037742187500000007
ZNF548,-0.0037762500000000023
TIGD6,-0.00378065217391304
QRICH1,-0.0037852445652173873
MEGF11,-0.0037876058303756253
MAPT,-0.0037903813497291825
LINC00675,-0.003790869565217383
LINC01521,-0.0037922826086956526
AC079779.6,-0.003793297101449263
GNPAT,-0.00379644927536232
RP11-253I19.4,-0.0037965579710145065
UCP3,-0.0038021135265700516
RP11-861E21.1,-0.00381447010869565
PRDX6,-0.0038167885375494075
MIR4641,-0.0038260869565217414
GINS4,-0.0038283212560386477
FAM178B,-0.0038304627083691474
RASL11A,-0.003832531055900608
DENND4A,-0.003833478260869569
LA16c-329F2.1,-0.0038342391304347864
RP11-7F17.8,-0.0038345108695652156
MIR6834,-0.0038359623541887587
NPRL2,-0.0038372412008281557
N6AMT1,-0.0038417934782608697
RP11-731F5.2,-0.0038423913043478266
RRM2,-0.003844891304347829
RP11-174G6.1,-0.0038452173913043463
TMEM64,-0.003845610367892973
HNRNPUL2-BSCL2,-0.0038489461727771886
DOLK,-0.003849954710144927
NUP188,-0.003849954710144927
RP11-101E3.5,-0.003849954710144927
RP11-432B6.3,-0.0038570373467112567
RHNO1,-0.00385819099378882
PDE3A,-0.00385821879382888
COIL,-0.003860204765041722
RP11-535A19.2,-0.003864052795031055
VPS13B,-0.0038682777436886383
BPIFC,-0.003868478260869571
TMC5,-0.0038690670289855088
CPOX,-0.0038700670582047683
OIP5-AS1,-0.0038705502717391316
CTC-276P9.2,-0.003873369565217399
SERPINA2,-0.003875
BEX1,-0.0038753623188405723
BPHL,-0.0038758093355919444
RP11-758P17.2,-0.003878260869565217
ODF3B,-0.00387986442904921
MED31,-0.0038815104166666677
KDM6A,-0.0038825724637681154
ZNF669,-0.003883462732919265
NAT9,-0.0038875905797101404
PRRC1,-0.0038900724637681173
RMDN3,-0.0038919323671497553
MECR,-0.003894565217391302
CCT6A,-0.003897282608695652
ZMYM4-AS1,-0.003897826086956515
RP11-135L13.4,-0.003897826086956532
AC138028.1,-0.0039009510869565207
AC114273.3,-0.003901086956521738
RPS6KB1,-0.0039044836956521694
CTD-2270P14.2,-0.003910090579710147
MCCC2,-0.00391329051383399
MIR4267,-0.003914130434782615
STK38,-0.003920445134575567
CENPN,-0.003920699432892251
AC016907.3,-0.003925362318840594
GNS,-0.00392571331521739
KIAA1328,-0.00392921195652174
ANKRD2,-0.003931981605351192
AP002954.6,-0.003932065217391305
CTD-2410N18.5,-0.003932104493971502
CREG1,-0.003934332298136638
PRPF39,-0.003938526570048315
AL662800.2,-0.003939020308924496
ARL5A,-0.0039420568561872905
RP1-8B1.4,-0.0039433300395256944
ALDH6A1,-0.003943768115942028
MRTO4,-0.003949972826086956
RP11-77I22.2,-0.003952608695652172
RP4-781K5.2,-0.00395572463768116
RP11-274J15.2,-0.003955978260869568
RP5-1096D14.6,-0.0039560559006211185
KPNA2,-0.003957699275362318
DGKE,-0.003958794466403159
PAAF1,-0.003959456521739127
PCGF5,-0.0039614130434782605
RP11-381K20.2,-0.0039624999999999955
MIR6836,-0.0039646739130434795
RPL7A,-0.003964877717391308
EIF4B,-0.003966032608695649
KIAA1279,-0.00396870918936136
SERINC4,-0.003970620391558609
CTD-3222D19.8,-0.003975452898550727
FAM46B,-0.0039759239130434795
C4orf29,-0.003976744983277593
CRELD1,-0.00397883631713555
POLI,-0.003980289855072465
C9orf85,-0.003988097826086959
PIK3CD,-0.003990893966282161
PNOC,-0.003998757763975174
MAN1A2,-0.003999099143610021
RNA5SP21,-0.00400576086956522
SPG11,-0.004008228818283169
HARS,-0.004011001496534345
OAZ1,-0.004011175271739128
TMEM198,-0.004013471067774938
RP11-123O10.1,-0.004013586956521737
RP11-775C24.3,-0.0040141304347825965
AK4P1,-0.004014492753623178
GALK2,-0.0040147592332865824
XRCC6BP1,-0.004019429347826086
MIR4723,-0.0040201086956521805
ADM,-0.004028576604554862
MVK,-0.004035565217391305
ZNF736,-0.00403624320652174
DCPS,-0.004037461300309591
XKRX,-0.004037537055335965
FAM122C,-0.004041387959866226
TMA16,-0.004044405370843989
SLC19A1,-0.004046385237613747
AKIP1,-0.004052821906354516
NUP93,-0.004053289473684212
CLEC4F,-0.004053804347826076
EXT2,-0.004057137148337593
FTH1P14,-0.004058913043478275
PI4K2B,-0.004059367056856183
KRTAP10-3,-0.0040614130434782686
PMS1,-0.004062737624694146
AC004540.4,-0.004063677536231881
TRIB1,-0.004063754180602001
G6PC3,-0.004064266304347827
MIF,-0.004064772727272729
ESRP2,-0.004065102974828379
RP11-80H5.5,-0.004066304347826085
MGAT4A,-0.004066798418972337
PIGU,-0.004071150362318841
RP11-667K14.8,-0.00407309782608696
ACTL7A,-0.0040733695652174
PPM1A,-0.004077251552795041
RNA5SP200,-0.004078079710144925
RPS20P14,-0.004078985507246377
INTS8,-0.0040792119565217395
AC007405.4,-0.004080117753623189
BCL9,-0.004082485177865591
WDR92,-0.0040834057971014465
SUGT1P,-0.004084239130434785
MIR6880,-0.004086413043478261
C2orf42,-0.004087973484848483
UQCRC2,-0.004088191699604741
SPTLC2,-0.004089963768115942
BANF1,-0.004090013142938336
RPL7P7,-0.004090217391304351
RP11-996F15.2,-0.004091304347826084
EIF2S2,-0.004094034090909087
RP11-58K22.4,-0.004094565217391299
BOLA2P3,-0.004094836956521745
CTA-38K21.2,-0.004095147515527946
CTD-2529P6.3,-0.004095244565217396
CH17-302M23.1,-0.004096118012422357
RP11-383G6.4,-0.004097282608695648
PTCD2,-0.004098131793478263
AXIN1,-0.004099856979405029
SYNE3,-0.004100833333333303
SSFA2,-0.004101594202898542
ARMCX1,-0.004103302675585305
C7orf25,-0.004107934782608695
ZNF221,-0.004110519598155471
SPRYD7,-0.004111920289855073
NCOA3,-0.004114829192546588
RNU1-31P,-0.00411548913043478
uc_338,-0.004121624713958806
RP11-127L20.5,-0.004123913043478269
ZNF692,-0.004131231884057968
TMEM182,-0.00413224637681159
HS1BP3,-0.004134412055335959
RHOBTB2,-0.00413557971014493
RP11-159D12.2,-0.004138111413043477
PCNX,-0.004143241360089185
TMEM205,-0.004145434782608695
RP11-466F5.6,-0.0041487771739130395
KCTD20,-0.00415463386727689
CTA-342B11.2,-0.004155797101449272
ACTBP14,-0.004156793478260858
RP11-661C8.2,-0.00416105072463768
DDX50,-0.0041611073369565215
CTD-2561B21.3,-0.0041623188405797125
RP11-86H7.6,-0.004166304347826088
UBE2DNL,-0.004182427536231879
FAM219B,-0.004183197463768113
DYNAP,-0.004189130434782602
TM9SF3,-0.0041903079710144935
WDR89,-0.004193138189677092
DOCK9-AS2,-0.004193913043478261
DUSP19,-0.004195907718489238
RP1-319M7.2,-0.004196739130434784
AC009228.1,-0.004203260869565218
RP11-216L13.16,-0.004204227053140103
GCDH,-0.004207672634271097
C1DP1,-0.004209239130434786
LDOC1,-0.004209584980237151
CTC-507E2.2,-0.0042114130434782555
RP11-516C1.1,-0.004213315217391302
TYW1B,-0.004213994565217396
RP11-57H14.5,-0.004214945652173909
CCL22,-0.00421597826086957
RHOB,-0.004221578874024528
RP11-498C9.4,-0.0042240942028985515
FAM206A,-0.004226729249011859
RP11-110H1.4,-0.00423113354037267
TSPYL2,-0.004233605072463773
RP11-342I1.2,-0.004235968379446641
BAIAP2L1,-0.004239936281859039
TBK1,-0.0042402777777777794
GPN3,-0.004241340313299229
MGAT5,-0.004244931020066871
PCOLCE,-0.0042515398550724585
RP11-153F5.3,-0.004253804347826094
ADAMTS15,-0.004255353260869559
VWA5A,-0.004257287784679099
C1RL-AS1,-0.004260154462242563
RP11-335O4.3,-0.0042614130434782595
CCDC25,-0.004263164251207736
CRYBA1,-0.004264764492753633
ZSCAN26,-0.004267874396135261
AKR1B10,-0.004268115942028986
SEZ6L,-0.004269487577639758
WNT9A,-0.004270347826086968
MIR4725,-0.004271304347826089
LDB3,-0.004271941327723254
